" 149180300","OLZA","Odra (1)","2009","04","3",225,103.000,99.9,"02"
" 149180300","OLZA","Odra (1)","2009","05","1",216,94.100,99.9,"03"
" 149180300","OLZA","Odra (1)","2009","05","2",306,184.000,99.9,"03"
" 149180300","OLZA","Odra (1)","2009","05","3",538,442.000,99.9,"03"
" 149180300","OLZA","Odra (1)","2009","06","1",149,27.500,99.9,"04"
" 149180300","OLZA","Odra (1)","2009","06","2",227,103.000,99.9,"04"
" 149180300","OLZA","Odra (1)","2009","06","3",362,241.000,99.9,"04"
" 149180300","OLZA","Odra (1)","2009","07","1",136,17.500,99.9,"05"
" 149180300","OLZA","Odra (1)","2009","07","2",150,28.200,99.9,"05"
" 149180300","OLZA","Odra (1)","2009","07","3",183,59.000,99.9,"05"
" 149180300","OLZA","Odra (1)","2009","08","1",133,15.800,99.9,"06"
" 149180300","OLZA","Odra (1)","2009","08","2",214,93.100,99.9,"06"
" 149180300","OLZA","Odra (1)","2009","08","3",494,389.000,99.9,"06"
" 149180300","OLZA","Odra (1)","2009","09","1",164,41.500,99.9,"07"
" 149180300","OLZA","Odra (1)","2009","09","2",212,86.700,99.9,"07"
" 149180300","OLZA","Odra (1)","2009","09","3",341,218.000,99.9,"07"
" 149180300","OLZA","Odra (1)","2009","10","1",132,15.200,99.9,"08"
" 149180300","OLZA","Odra (1)","2009","10","2",145,24.600,99.9,"08"
" 149180300","OLZA","Odra (1)","2009","10","3",165,42.400,99.9,"08"
" 149180300","OLZA","Odra (1)","2009","11","1",125,11.300,99.9,"09"
" 149180300","OLZA","Odra (1)","2009","11","2",134,17.300,99.9,"09"
" 149180300","OLZA","Odra (1)","2009","11","3",145,25.800,99.9,"09"
" 149180300","OLZA","Odra (1)","2009","12","1",125,13.500,99.9,"10"
" 149180300","OLZA","Odra (1)","2009","12","2",165,44.700,99.9,"10"
" 149180300","OLZA","Odra (1)","2009","12","3",219,92.800,99.9,"10"
" 149180010","KRZYØANOWICE","Odra (1)","2009","01","1",94,18.700,99.9,"11"
" 149180010","KRZYØANOWICE","Odra (1)","2009","01","2",111,27.200,99.9,"11"
" 149180010","KRZYØANOWICE","Odra (1)","2009","01","3",150,49.500,99.9,"11"
" 149180010","KRZYØANOWICE","Odra (1)","2009","02","1",104,23.600,99.9,"12"
" 149180010","KRZYØANOWICE","Odra (1)","2009","02","2",138,43.700,99.9,"12"
" 149180010","KRZYØANOWICE","Odra (1)","2009","02","3",236,113.000,99.9,"12"
" 149180010","KRZYØANOWICE","Odra (1)","2009","03","1",91,17.300,99.9,"01"
" 149180010","KRZYØANOWICE","Odra (1)","2009","03","2",132,40.700,99.9,"01"
" 149180010","KRZYØANOWICE","Odra (1)","2009","03","3",268,142.000,99.9,"01"
" 149180010","KRZYØANOWICE","Odra (1)","2009","04","1",127,36.100,99.9,"02"
" 149180010","KRZYØANOWICE","Odra (1)","2009","04","2",164,59.300,99.9,"02"
" 149180010","KRZYØANOWICE","Odra (1)","2009","04","3",226,105.000,99.9,"02"
" 149180010","KRZYØANOWICE","Odra (1)","2009","05","1",210,97.000,99.9,"03"
" 149180010","KRZYØANOWICE","Odra (1)","2009","05","2",306,186.000,99.9,"03"
" 149180010","KRZYØANOWICE","Odra (1)","2009","05","3",544,432.000,99.9,"03"
" 149180010","KRZYØANOWICE","Odra (1)","2009","06","1",119,35.300,99.9,"04"
" 149180010","KRZYØANOWICE","Odra (1)","2009","06","2",207,101.000,99.9,"04"
" 149180010","KRZYØANOWICE","Odra (1)","2009","06","3",367,245.000,99.9,"04"
" 149180010","KRZYØANOWICE","Odra (1)","2009","07","1",94,20.600,99.9,"05"
" 149180010","KRZYØANOWICE","Odra (1)","2009","07","2",112,31.200,99.9,"05"
" 149180010","KRZYØANOWICE","Odra (1)","2009","07","3",161,61.400,99.9,"05"
" 149180010","KRZYØANOWICE","Odra (1)","2009","08","1",88,17.600,99.9,"06"
" 149180010","KRZYØANOWICE","Odra (1)","2009","08","2",191,97.300,99.9,"06"
" 149180010","KRZYØANOWICE","Odra (1)","2009","08","3",507,394.000,99.9,"06"
" 149180010","KRZYØANOWICE","Odra (1)","2009","09","1",126,39.700,99.9,"07"
" 149180010","KRZYØANOWICE","Odra (1)","2009","09","2",190,84.700,99.9,"07"
" 149180010","KRZYØANOWICE","Odra (1)","2009","09","3",345,223.000,99.9,"07"
" 149180010","KRZYØANOWICE","Odra (1)","2009","10","1",83,15.200,99.9,"08"
" 149180010","KRZYØANOWICE","Odra (1)","2009","10","2",101,25.000,99.9,"08"
" 149180010","KRZYØANOWICE","Odra (1)","2009","10","3",130,42.200,99.9,"08"
" 149180010","KRZYØANOWICE","Odra (1)","2009","11","1",77,12.600,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2009","11","2",89,18.300,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2009","11","3",106,27.200,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2009","12","1",80,13.800,99.9,"10"
" 149180010","KRZYØANOWICE","Odra (1)","2009","12","2",138,47.600,99.9,"10"
" 149180010","KRZYØANOWICE","Odra (1)","2009","12","3",210,97.000,99.9,"10"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","01","1",104,22.800,3.4,"11"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","01","2",117,28.800,7.8,"11"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","01","3",161,50.600,11.2,"11"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","02","1",110,25.500,.4,"12"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","02","2",148,45.600,4.1,"12"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","02","3",267,123.000,6.0,"12"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","03","1",93,18.200,.2,"01"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","03","2",140,41.800,1.2,"01"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","03","3",296,146.000,3.0,"01"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","04","1",135,37.500,1.2,"02"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","04","2",178,61.300,2.5,"02"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","04","3",246,106.000,4.8,"02"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","05","1",237,98.900,3.8,"03"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","05","2",352,205.000,4.8,"03"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","05","3",582,516.000,8.0,"03"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","06","1",131,38.900,6.0,"04"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","06","2",236,108.000,10.9,"04"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","06","3",437,283.000,14.6,"04"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","07","1",103,25.700,12.8,"05"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","07","2",121,34.100,15.9,"05"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","07","3",174,62.400,19.2,"05"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","08","1",95,22.100,13.6,"06"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","08","2",214,99.400,16.4,"06"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","08","3",566,398.000,19.6,"06"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","09","1",138,42.600,16.4,"07"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","09","2",220,92.500,18.9,"07"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","09","3",424,242.000,22.4,"07"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","10","1",90,19.800,18.0,"08"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","10","2",110,29.100,19.9,"08"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","10","3",139,43.100,21.8,"08"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","11","1",84,17.200,14.6,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","11","2",96,22.800,16.8,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","11","3",110,28.800,19.2,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","12","1",86,18.100,6.8,"10"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","12","2",152,51.900,10.6,"10"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2009","12","3",234,99.400,15.2,"10"
" 150180030","KOèLE","Odra (1)","2009","01","1",283,99999.999,99.9,"11"
" 150180030","KOèLE","Odra (1)","2009","01","2",288,99999.999,99.9,"11"
" 150180030","KOèLE","Odra (1)","2009","01","3",297,99999.999,99.9,"11"
" 150180030","KOèLE","Odra (1)","2009","02","1",282,99999.999,99.9,"12"
" 150180030","KOèLE","Odra (1)","2009","02","2",291,99999.999,99.9,"12"
" 150180030","KOèLE","Odra (1)","2009","02","3",323,99999.999,99.9,"12"
" 150180030","KOèLE","Odra (1)","2009","03","1",278,99999.999,99.9,"01"
" 150180030","KOèLE","Odra (1)","2009","03","2",286,99999.999,99.9,"01"
" 150180030","KOèLE","Odra (1)","2009","03","3",306,99999.999,99.9,"01"
" 150180030","KOèLE","Odra (1)","2009","04","1",278,99999.999,99.9,"02"
" 150180030","KOèLE","Odra (1)","2009","04","2",291,99999.999,99.9,"02"
" 150180030","KOèLE","Odra (1)","2009","04","3",306,99999.999,99.9,"02"
" 150180030","KOèLE","Odra (1)","2009","05","1",295,99999.999,99.9,"03"
" 150180030","KOèLE","Odra (1)","2009","05","2",327,99999.999,99.9,"03"
" 150180030","KOèLE","Odra (1)","2009","05","3",438,99999.999,99.9,"03"
" 150180030","KOèLE","Odra (1)","2009","06","1",281,99999.999,99.9,"04"
" 150180030","KOèLE","Odra (1)","2009","06","2",303,99999.999,99.9,"04"
" 150180030","KOèLE","Odra (1)","2009","06","3",357,99999.999,99.9,"04"
" 150180030","KOèLE","Odra (1)","2009","07","1",282,99999.999,99.9,"05"
" 150180030","KOèLE","Odra (1)","2009","07","2",287,99999.999,99.9,"05"
" 150180030","KOèLE","Odra (1)","2009","07","3",299,99999.999,99.9,"05"
" 150180030","KOèLE","Odra (1)","2009","08","1",224,99999.999,99.9,"06"
" 150180030","KOèLE","Odra (1)","2009","08","2",302,99999.999,99.9,"06"
" 150180030","KOèLE","Odra (1)","2009","08","3",392,99999.999,99.9,"06"
" 150180030","KOèLE","Odra (1)","2009","09","1",282,99999.999,99.9,"07"
" 150180030","KOèLE","Odra (1)","2009","09","2",298,99999.999,99.9,"07"
" 150180030","KOèLE","Odra (1)","2009","09","3",333,99999.999,99.9,"07"
" 150180030","KOèLE","Odra (1)","2009","10","1",277,99999.999,99.9,"08"
" 150180030","KOèLE","Odra (1)","2009","10","2",284,99999.999,99.9,"08"
" 150180030","KOèLE","Odra (1)","2009","10","3",296,99999.999,99.9,"08"
" 150180030","KOèLE","Odra (1)","2009","11","1",280,99999.999,99.9,"09"
" 150180030","KOèLE","Odra (1)","2009","11","2",283,99999.999,99.9,"09"
" 150180030","KOèLE","Odra (1)","2009","11","3",291,99999.999,99.9,"09"
" 150180030","KOèLE","Odra (1)","2009","12","1",282,99999.999,99.9,"10"
" 150180030","KOèLE","Odra (1)","2009","12","2",290,99999.999,99.9,"10"
" 150180030","KOèLE","Odra (1)","2009","12","3",309,99999.999,99.9,"10"
" 150170240","KRAPKOWICE","Odra (1)","2009","01","1",206,99999.999,99.9,"11"
" 150170240","KRAPKOWICE","Odra (1)","2009","01","2",220,99999.999,99.9,"11"
" 150170240","KRAPKOWICE","Odra (1)","2009","01","3",242,99999.999,99.9,"11"
" 150170240","KRAPKOWICE","Odra (1)","2009","02","1",208,99999.999,99.9,"12"
" 150170240","KRAPKOWICE","Odra (1)","2009","02","2",225,99999.999,99.9,"12"
" 150170240","KRAPKOWICE","Odra (1)","2009","02","3",248,99999.999,99.9,"12"
" 150170240","KRAPKOWICE","Odra (1)","2009","03","1",209,99999.999,99.9,"01"
" 150170240","KRAPKOWICE","Odra (1)","2009","03","2",222,99999.999,99.9,"01"
" 150170240","KRAPKOWICE","Odra (1)","2009","03","3",250,99999.999,99.9,"01"
" 150170240","KRAPKOWICE","Odra (1)","2009","04","1",216,99999.999,99.9,"02"
" 150170240","KRAPKOWICE","Odra (1)","2009","04","2",228,99999.999,99.9,"02"
" 150170240","KRAPKOWICE","Odra (1)","2009","04","3",256,99999.999,99.9,"02"
" 150170240","KRAPKOWICE","Odra (1)","2009","05","1",234,99999.999,99.9,"03"
" 150170240","KRAPKOWICE","Odra (1)","2009","05","2",287,99999.999,99.9,"03"
" 150170240","KRAPKOWICE","Odra (1)","2009","05","3",412,99999.999,99.9,"03"
" 150170240","KRAPKOWICE","Odra (1)","2009","06","1",210,99999.999,99.9,"04"
" 150170240","KRAPKOWICE","Odra (1)","2009","06","2",242,99999.999,99.9,"04"
" 150170240","KRAPKOWICE","Odra (1)","2009","06","3",349,99999.999,99.9,"04"
" 150170240","KRAPKOWICE","Odra (1)","2009","07","1",210,99999.999,99.9,"05"
" 150170240","KRAPKOWICE","Odra (1)","2009","07","2",221,99999.999,99.9,"05"
" 150170240","KRAPKOWICE","Odra (1)","2009","07","3",244,99999.999,99.9,"05"
" 150170240","KRAPKOWICE","Odra (1)","2009","08","1",193,99999.999,99.9,"06"
" 150170240","KRAPKOWICE","Odra (1)","2009","08","2",245,99999.999,99.9,"06"
" 150170240","KRAPKOWICE","Odra (1)","2009","08","3",376,99999.999,99.9,"06"
" 150170240","KRAPKOWICE","Odra (1)","2009","09","1",200,99999.999,99.9,"07"
" 150170240","KRAPKOWICE","Odra (1)","2009","09","2",238,99999.999,99.9,"07"
" 150170240","KRAPKOWICE","Odra (1)","2009","09","3",329,99999.999,99.9,"07"
" 150170240","KRAPKOWICE","Odra (1)","2009","10","1",212,99999.999,99.9,"08"
" 150170240","KRAPKOWICE","Odra (1)","2009","10","2",220,99999.999,99.9,"08"
" 150170240","KRAPKOWICE","Odra (1)","2009","10","3",243,99999.999,99.9,"08"
" 150170240","KRAPKOWICE","Odra (1)","2009","11","1",209,99999.999,99.9,"09"
" 150170240","KRAPKOWICE","Odra (1)","2009","11","2",220,99999.999,99.9,"09"
" 150170240","KRAPKOWICE","Odra (1)","2009","11","3",234,99999.999,99.9,"09"
" 150170240","KRAPKOWICE","Odra (1)","2009","12","1",212,99999.999,99.9,"10"
" 150170240","KRAPKOWICE","Odra (1)","2009","12","2",224,99999.999,99.9,"10"
" 150170240","KRAPKOWICE","Odra (1)","2009","12","3",239,99999.999,99.9,"10"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","01","1",402,99999.999,99.9,"11"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","01","2",409,99999.999,99.9,"11"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","01","3",417,99999.999,99.9,"11"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","02","1",380,99999.999,99.9,"12"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","02","2",408,99999.999,99.9,"12"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","02","3",430,99999.999,99.9,"12"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","03","1",291,99999.999,99.9,"01"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","03","2",378,99999.999,99.9,"01"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","03","3",406,99999.999,99.9,"01"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","04","1",352,99999.999,99.9,"02"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","04","2",395,99999.999,99.9,"02"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","04","3",423,99999.999,99.9,"02"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","05","1",338,99999.999,99.9,"03"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","05","2",406,99999.999,99.9,"03"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","05","3",490,99999.999,99.9,"03"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","06","1",375,99999.999,99.9,"04"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","06","2",417,99999.999,99.9,"04"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","06","3",466,99999.999,99.9,"04"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","07","1",398,99999.999,99.9,"05"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","07","2",415,99999.999,99.9,"05"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","07","3",429,99999.999,99.9,"05"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","08","1",401,99999.999,99.9,"06"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","08","2",420,99999.999,99.9,"06"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","08","3",470,99999.999,99.9,"06"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","09","1",382,99999.999,99.9,"07"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","09","2",412,99999.999,99.9,"07"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","09","3",437,99999.999,99.9,"07"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","10","1",396,99999.999,99.9,"08"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","10","2",417,99999.999,99.9,"08"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","10","3",429,99999.999,99.9,"08"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","11","1",393,99999.999,99.9,"09"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","11","2",409,99999.999,99.9,"09"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","11","3",420,99999.999,99.9,"09"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","12","1",394,99999.999,99.9,"10"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","12","2",406,99999.999,99.9,"10"
" 150170290","OPOLE-GROSZOWICE","Odra (1)","2009","12","3",420,99999.999,99.9,"10"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","01","1",260,99999.999,99.9,"11"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","01","2",271,99999.999,99.9,"11"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","01","3",296,99999.999,99.9,"11"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","02","1",194,99999.999,99.9,"12"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","02","2",278,99999.999,99.9,"12"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","02","3",317,99999.999,99.9,"12"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","03","1",129,99999.999,99.9,"01"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","03","2",176,99999.999,99.9,"01"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","03","3",279,99999.999,99.9,"01"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","04","1",147,99999.999,99.9,"02"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","04","2",233,99999.999,99.9,"02"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","04","3",357,99999.999,99.9,"02"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","05","1",308,99999.999,99.9,"03"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","05","2",392,99999.999,99.9,"03"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","05","3",518,99999.999,99.9,"03"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","06","1",260,99999.999,99.9,"04"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","06","2",330,99999.999,99.9,"04"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","06","3",490,99999.999,99.9,"04"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","07","1",252,99999.999,99.9,"05"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","07","2",266,99999.999,99.9,"05"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","07","3",293,99999.999,99.9,"05"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","08","1",256,99999.999,99.9,"06"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","08","2",321,99999.999,99.9,"06"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","08","3",564,99999.999,99.9,"06"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","09","1",273,99999.999,99.9,"07"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","09","2",339,99999.999,99.9,"07"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","09","3",548,99999.999,99.9,"07"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","10","1",249,99999.999,99.9,"08"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","10","2",267,99999.999,99.9,"08"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","10","3",298,99999.999,99.9,"08"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","11","1",250,99999.999,99.9,"09"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","11","2",263,99999.999,99.9,"09"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","11","3",288,99999.999,99.9,"09"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","12","1",255,99999.999,99.9,"10"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","12","2",270,99999.999,99.9,"10"
" 150170130","UJåCIE NYSY K£ODZKIEJ","Odra (1)","2009","12","3",310,99999.999,99.9,"10"
" 150170090","BRZEG","Odra (1)","2009","01","1",138,59.500,3.0,"11"
" 150170090","BRZEG","Odra (1)","2009","01","2",153,75.200,7.7,"11"
" 150170090","BRZEG","Odra (1)","2009","01","3",196,123.000,11.1,"11"
" 150170090","BRZEG","Odra (1)","2009","02","1",139,60.300,.3,"12"
" 150170090","BRZEG","Odra (1)","2009","02","2",164,87.100,3.5,"12"
" 150170090","BRZEG","Odra (1)","2009","02","3",242,173.000,5.0,"12"
" 150170090","BRZEG","Odra (1)","2009","03","1",90,29.500,.1,"01"
" 150170090","BRZEG","Odra (1)","2009","03","2",128,58.600,.8,"01"
" 150170090","BRZEG","Odra (1)","2009","03","3",234,164.000,3.0,"01"
" 150170090","BRZEG","Odra (1)","2009","04","1",124,49.000,1.2,"02"
" 150170090","BRZEG","Odra (1)","2009","04","2",195,122.000,2.7,"02"
" 150170090","BRZEG","Odra (1)","2009","04","3",338,283.000,4.1,"02"
" 150170090","BRZEG","Odra (1)","2009","05","1",294,230.000,3.4,"03"
" 150170090","BRZEG","Odra (1)","2009","05","2",378,348.000,6.8,"03"
" 150170090","BRZEG","Odra (1)","2009","05","3",501,573.000,10.3,"03"
" 150170090","BRZEG","Odra (1)","2009","06","1",164,87.400,10.1,"04"
" 150170090","BRZEG","Odra (1)","2009","06","2",275,218.000,13.6,"04"
